timestamp,est_time,market,side,type,entry_price,exit_price,qty,pnl,exit_reason,remaining_at_entry,leader_bid_total,leader_ask_total,leader_bid_70plus,leader_spread,leader_best_bid,leader_best_ask,other_bid_total,other_ask_total,other_spread,depth_ratio,speed_to_60,speed_to_70,btc_price,btc_move,prev_side,prev_outcome,filtered,filter_reasons,skip_reason,up_high,down_high,avg_spread
2026-03-06 23:49:51,11:49:51 PM,"Bitcoin Up or Down - March 6, 11:45PM-11:50PM ET",Down,phantom-filtered,0.75,0.94,26,4.94,phantom-win,179.55066442489624,4773.48,29473.4,1043.66,0.01,0.74,0.75,1264.02,33978.59,0.01,3.78,0.0,35.03720045089722,68103.35,11.639999999999418,Up,tp,True,depth_ratio=3.8x<4x|btc_move=$12<$40,,0,0,0
2026-03-06 23:54:46,11:54:46 PM,"Bitcoin Up or Down - March 6, 11:50PM-11:55PM ET",Up,phantom-choppy,0.71,0.28,28,-12.04,phantom-lose,59.31520390510559,0,0,0,0,0,0,0,0,0,0,0,0,68096.8,8.929999999993015,Up,tp,True,skipped_choppy,choppy,0.88,0.63,0
2026-03-06 23:59:31,11:59:31 PM,"Bitcoin Up or Down - March 6, 11:55PM-12:00AM ET",Down,phantom-choppy,0.75,0.95,26,5.2,phantom-win,59.71252131462097,0,0,0,0,0,0,0,0,0,0,0,0,68078.56,25.089999999996508,Up,tp,True,skipped_choppy,choppy,0.77,0.84,0
2026-03-07 00:04:27,12:04:27 AM,"Bitcoin Up or Down - March 7, 12:00AM-12:05AM ET",Up,phantom-filtered,0.79,0.94,25,3.75,phantom-win,179.68748331069946,6217.78,31525.27,1665.75,0.01,0.78,0.79,1186.41,35797.2,0.01,5.24,0.0,10.812005758285522,68103.21,18.970000000001164,Up,tp,True,btc_move=$19<$40,,0,0,0
2026-03-07 00:09:55,12:09:55 AM,"Bitcoin Up or Down - March 7, 12:05AM-12:10AM ET",Up,phantom-choppy,0.79,1.0,25,5.25,phantom-win,59.99670124053955,0,0,0,0,0,0,0,0,0,0,0,0,68108.58,6.110000000000582,Up,tp,True,skipped_choppy,choppy,0.88,0.65,0
2026-03-07 00:14:01,12:14:01 AM,"Bitcoin Up or Down - March 7, 12:10AM-12:15AM ET",Down,phantom-no_leader,1.0,0.991,20,-0.18,phantom-win,59.07807183265686,0,0,0,0,0,0,0,0,0,0,0,0,68005.06,12.540000000008149,Up,tp,True,skipped_no_leader,no_leader,0.18,0.998,0
2026-03-07 00:18:26,12:18:26 AM,"Bitcoin Up or Down - March 7, 12:15AM-12:20AM ET",Down,real,0.81,0.94,24.0,3.12,tp,179.91649508476257,5781.84,28138.15,1685.16,0.01,0.8,0.81,792.43,33807.57,0.01,7.3,46.70743942260742,48.819976568222046,67940.91,77.77999999999884,Up,tp,False,,,0,0,0
2026-03-07 00:23:27,12:23:27 AM,"Bitcoin Up or Down - March 7, 12:20AM-12:25AM ET",Up,phantom-filtered,0.71,0.94,28,6.44,phantom-win,159.99320125579834,6057.05,28198.06,81.6,0.01,0.7,0.71,1196.31,35521.95,0.01,5.06,15.053409337997437,79.40997982025146,67970.74,12.400000000008731,Down,tp,True,bid_70+=$82<$200|btc_move=$12<$40,,0,0,0
2026-03-07 00:29:11,12:29:11 AM,"Bitcoin Up or Down - March 7, 12:25AM-12:30AM ET",Up,phantom-choppy,0.89,0.94,22,1.1,phantom-win,59.21820902824402,0,0,0,0,0,0,0,0,0,0,0,0,68003.7,17.539999999993597,Down,tp,True,skipped_choppy,choppy,0.86,0.64,0
2026-03-07 00:32:52,12:32:52 AM,"Bitcoin Up or Down - March 7, 12:30AM-12:35AM ET",Down,phantom-filtered,0.74,0.94,27,5.4,phantom-win,179.79601287841797,6874.66,32429.8,63.9,0.02,0.72,0.74,1246.62,36090.78,0.02,5.51,9.697094917297363,20.31000328063965,67992.26,17.260000000009313,Down,tp,True,bid_70+=$64<$200|btc_move=$17<$40,,0,0,0
2026-03-07 00:38:23,12:38:23 AM,"Bitcoin Up or Down - March 7, 12:35AM-12:40AM ET",Up,phantom-filtered,0.86,0.94,23,1.84,phantom-win,165.4446792602539,8050.93,28076.47,3395.72,0.01,0.85,0.86,730.12,36643.58,0.01,11.03,0.0,0.0,67999.99,0.0,,,True,btc_move=$0<$20,,0,0,0
2026-03-07 00:42:16,12:42:16 AM,"Bitcoin Up or Down - March 7, 12:40AM-12:45AM ET",Up,phantom-filtered,0.89,0.94,22,1.1,phantom-win,179.93754529953003,10031.08,28049.34,4909.3,0.01,0.88,0.89,728.64,36621.67,0.01,13.77,0.0,0.0,68089.68,13.979999999995925,,,True,btc_move=$14<$20,,0,0,0
2026-03-07 00:47:25,12:47:25 AM,"Bitcoin Up or Down - March 7, 12:45AM-12:50AM ET",Up,phantom-filtered,0.71,0.28,28,-12.04,phantom-lose,175.392587184906,3022.24,35143.6,26.45,0.01,0.7,0.71,2422.4,32268.26,0.01,1.25,0.0,16.392865896224976,68114.52,14.520000000004075,,,True,bid_70+=$26<$100|depth_ratio=1.2x<4x|btc_move=$15<$20,,0,0,0
2026-03-07 00:54:18,12:54:18 AM,"Bitcoin Up or Down - March 7, 12:50AM-12:55AM ET",Down,phantom-choppy,0.74,0.24,27,-13.5,phantom-lose,59.77668833732605,0,0,0,0,0,0,0,0,0,0,0,0,68045.91,24.860000000000582,,,True,skipped_choppy,choppy,0.64,0.76,0
2026-03-07 00:58:19,12:58:19 AM,"Bitcoin Up or Down - March 7, 12:55AM-1:00AM ET",Down,real,0.81,0.94,24.0,3.12,tp,179.53471660614014,10417.66,29383.17,3078.85,0.01,0.8,0.81,911.92,42210.72,0.01,11.42,19.277153253555298,51.26401090621948,68027.89,28.369999999995343,,,False,,,0,0,0
2026-03-07 01:04:55,01:04:55 AM,"Bitcoin Up or Down - March 7, 1:00AM-1:05AM ET",Down,phantom-filtered,0.88,1.0,22,2.64,phantom-win,179.68130826950073,8589.27,30126.95,3389.18,0.01,0.87,0.88,890.24,37105.27,0.01,9.65,0.0,2.3391807079315186,67977.9,15.820000000006985,Down,tp,True,btc_move=$16<$20,,0,0,0
2026-03-07 01:09:48,01:09:48 AM,"Bitcoin Up or Down - March 7, 1:05AM-1:10AM ET",Down,phantom-choppy,0.87,0.96,22,1.98,phantom-win,59.24116516113281,0,0,0,0,0,0,0,0,0,0,0,0,67973.79,47.34000000001106,Down,tp,True,skipped_choppy,choppy,0.67,0.89,0
2026-03-07 01:14:53,01:14:53 AM,"Bitcoin Up or Down - March 7, 1:10AM-1:15AM ET",Down,phantom-choppy,0.78,0.95,25,4.25,phantom-win,59.21890878677368,0,0,0,0,0,0,0,0,0,0,0,0,67955.0,38.11000000000058,Down,tp,True,skipped_choppy,choppy,0.77,0.9,0
2026-03-07 01:19:52,01:19:52 AM,"Bitcoin Up or Down - March 7, 1:15AM-1:20AM ET",Up,phantom-filtered,0.72,0.11,27,-16.47,phantom-lose,73.4817636013031,2025.46,22791.84,21.46,0.01,0.71,0.72,873.86,28555.78,0.01,2.32,113.34059524536133,166.39316654205322,67989.44,34.08999999999651,Down,tp,True,bid_70+=$21<$100|depth_ratio=2.3x<4x,,0,0,0
2026-03-07 01:24:00,01:24:00 AM,"Bitcoin Up or Down - March 7, 1:20AM-1:25AM ET",Down,phantom-choppy,0.95,0.94,21,-0.21,phantom-win,59.70238161087036,0,0,0,0,0,0,0,0,0,0,0,0,67908.37,16.630000000004657,Down,tp,True,skipped_choppy,choppy,0.72,0.95,0
2026-03-07 01:28:01,01:28:01 AM,"Bitcoin Up or Down - March 7, 1:25AM-1:30AM ET",Down,phantom-filtered,0.73,0.94,27,5.67,phantom-win,169.64143562316895,9781.22,33862.26,15.14,0.02,0.71,0.73,1229.16,42066.24,0.02,7.96,45.77465867996216,70.28591394424438,67903.57,9.529999999998836,Down,tp,True,bid_70+=$15<$100|btc_move=$10<$20,,0,0,0
2026-03-07 01:33:45,01:33:45 AM,"Bitcoin Up or Down - March 7, 1:30AM-1:35AM ET",Up,real,0.87,0.22,22.0,-14.3,sl,179.04756355285645,9154.42,30914.58,3894.46,0.02,0.85,0.87,970.67,38797.41,0.02,9.43,0.0,3.7411487102508545,67913.09,28.039999999993597,Down,tp,False,,,0,0,0
2026-03-07 01:39:01,01:39:01 AM,"Bitcoin Up or Down - March 7, 1:35AM-1:40AM ET",Up,phantom-choppy,0.33,0.28,60,-3.0,phantom-lose,59.43884587287903,0,0,0,0,0,0,0,0,0,0,0,0,67870.0,25.94999999999709,Up,sl,True,skipped_choppy,choppy,0.79,0.76,0
2026-03-07 01:44:19,01:44:19 AM,"Bitcoin Up or Down - March 7, 1:40AM-1:45AM ET",Up,real,0.73,0.94,27.0,5.67,tp,174.36006140708923,8175.88,32901.02,776.33,0.01,0.72,0.73,1535.32,40352.61,0.01,5.33,0.0,0.0,67877.03,27.089999999996508,Up,sl,False,,,0,0,0
2026-03-07 01:49:04,01:49:04 AM,"Bitcoin Up or Down - March 7, 1:45AM-1:50AM ET",Down,phantom-filtered,0.73,0.94,27,5.67,phantom-win,155.5168719291687,9940.92,31957.41,293.05,0.01,0.72,0.73,1091.93,46951.51,0.01,9.1,3.402475357055664,84.38124418258667,67924.83,12.14999999999418,Up,tp,True,btc_move=$12<$20,,0,0,0
2026-03-07 01:52:06,01:52:06 AM,"Bitcoin Up or Down - March 7, 1:50AM-1:55AM ET",Down,real,0.91,0.95,21.0,0.84,tp,179.3380343914032,9244.67,28942.13,4275.21,0.01,0.9,0.91,591.68,35253.63,0.01,15.62,0.0,0.0,67812.24,27.24000000000524,Up,tp,False,,,0,0,0
2026-03-07 01:58:19,01:58:19 AM,"Bitcoin Up or Down - March 7, 1:55AM-2:00AM ET",Up,real,0.77,0.94,25.0,4.25,tp,179.94229245185852,6455.17,30952.94,1926.79,0.01,0.76,0.77,1136.05,35967.77,0.01,5.68,0.0,20.344226598739624,67753.99,28.860000000000582,Down,tp,False,,,0,0,0
2026-03-07 02:03:27,02:03:27 AM,"Bitcoin Up or Down - March 7, 2:00AM-2:05AM ET",Down,phantom-filtered,0.74,0.94,27,5.4,phantom-win,156.53939032554626,7537.16,31609.52,703.95,0.01,0.73,0.74,1279.52,38046.47,0.01,5.89,0.0,50.6811466217041,67657.82,10.110000000000582,Up,tp,True,btc_move=$10<$20,,0,0,0
2026-03-07 02:07:55,02:07:55 AM,"Bitcoin Up or Down - March 7, 2:05AM-2:10AM ET",Down,real,0.86,0.94,23.0,1.84,tp,179.88437032699585,7325.11,31317.74,2936.54,0.01,0.85,0.86,982.97,37073.52,0.01,7.45,8.622003555297852,14.937240600585938,67514.55,61.44999999999709,Up,tp,False,,,0,0,0
2026-03-07 02:14:00,02:14:00 AM,"Bitcoin Up or Down - March 7, 2:10AM-2:15AM ET",Up,phantom-no_leader,1.0,0.991,20,-0.18,phantom-win,59.41734170913696,0,0,0,0,0,0,0,0,0,0,0,0,67654.92,131.22999999999593,Down,tp,True,skipped_no_leader,no_leader,0.999,0.38,0
2026-03-07 02:19:05,02:19:05 AM,"Bitcoin Up or Down - March 7, 2:15AM-2:20AM ET",Up,phantom-choppy,0.43,0.28,46,-6.9,phantom-lose,59.88826847076416,0,0,0,0,0,0,0,0,0,0,0,0,67623.5,7.880000000004657,Down,tp,True,skipped_choppy,choppy,0.68,0.61,0
2026-03-07 02:23:54,02:23:54 AM,"Bitcoin Up or Down - March 7, 2:20AM-2:25AM ET",Up,phantom-filtered,0.71,0.94,28,6.44,phantom-win,134.4121539592743,5942.31,24512.75,291.14,0.01,0.7,0.71,1077.28,33735.96,0.01,5.52,0.0,104.59423875808716,67639.37,0.6699999999982538,Down,tp,True,btc_move=$1<$20,,0,0,0
2026-03-07 02:28:23,02:28:23 AM,"Bitcoin Up or Down - March 7, 2:25AM-2:30AM ET",Up,phantom-filtered,0.7,0.94,28,6.72,phantom-win,171.04967188835144,5990.24,32190.42,0.0,0.01,0.69,0.7,1298.09,37496.11,0.03,4.61,66.21303057670593,68.35074043273926,67737.16,23.75,Down,tp,True,bid_70+=$0<$100,,0,0,0
2026-03-07 02:34:09,02:34:09 AM,"Bitcoin Up or Down - March 7, 2:30AM-2:35AM ET",Down,phantom-choppy,0.4,0.26,50,-7.0,phantom-lose,59.24289894104004,0,0,0,0,0,0,0,0,0,0,0,0,67737.85,9.65999999998894,Down,tp,True,skipped_choppy,choppy,0.7,0.78,0
2026-03-07 02:39:01,02:39:01 AM,"Bitcoin Up or Down - March 7, 2:35AM-2:40AM ET",Down,phantom-choppy,0.98,0.97,20,-0.2,phantom-win,59.26765012741089,0,0,0,0,0,0,0,0,0,0,0,0,67674.7,92.25,Down,tp,True,skipped_choppy,choppy,0.69,0.97,0
2026-03-07 02:42:53,02:42:53 AM,"Bitcoin Up or Down - March 7, 2:40AM-2:45AM ET",Up,real,0.77,0.94,25.0,4.25,tp,179.89915561676025,6985.51,32059.34,1480.41,0.01,0.76,0.77,1503.61,37085.4,0.01,4.65,0.0,12.31341814994812,67730.21,20.730000000010477,Down,tp,False,,,0,0,0
2026-03-07 02:48:14,02:48:14 AM,"Bitcoin Up or Down - March 7, 2:45AM-2:50AM ET",Up,phantom-filtered,0.8,0.21,25,-14.75,phantom-lose,179.28952050209045,7049.14,31388.61,2438.28,0.01,0.79,0.8,1272.48,36617.49,0.01,5.54,0.0,3.384319305419922,67828.41,14.169999999998254,Up,tp,True,btc_move=$14<$20,,0,0,0
2026-03-07 02:53:53,02:53:53 AM,"Bitcoin Up or Down - March 7, 2:50AM-2:55AM ET",Up,real,0.79,0.94,25.0,3.75,tp,178.9240527153015,6933.53,31074.86,1553.1,0.01,0.78,0.79,1220.71,37136.75,0.01,5.68,3.379953622817993,22.617385387420654,67823.44,25.639999999999418,Up,tp,False,,,0,0,0
2026-03-07 02:59:05,02:59:05 AM,"Bitcoin Up or Down - March 7, 2:55AM-3:00AM ET",Up,phantom-choppy,0.91,0.94,21,0.63,phantom-win,59.25770115852356,0,0,0,0,0,0,0,0,0,0,0,0,67856.11,22.770000000004075,Up,tp,True,skipped_choppy,choppy,0.91,0.61,0
2026-03-07 03:03:52,03:03:52 AM,"Bitcoin Up or Down - March 7, 3:00AM-3:05AM ET",Down,phantom-filtered,0.78,0.94,25,4.0,phantom-win,179.54418349266052,6973.87,31949.68,1414.88,0.01,0.77,0.78,1288.35,38348.39,0.01,5.41,0.0,19.214138984680176,67809.46,12.589999999996508,Up,tp,True,btc_move=$13<$20,,0,0,0
2026-03-07 03:09:55,03:09:55 AM,"Bitcoin Up or Down - March 7, 3:05AM-3:10AM ET",Down,phantom-filtered,0.79,0,25,-19.75,phantom-lose,179.83989906311035,9397.66,50435.29,2451.33,0.02,0.77,0.79,2313.47,56438.57,0.02,4.06,0.0,28.54666018486023,67774.14,14.059999999997672,Up,tp,True,btc_move=$14<$20,,0,0,0
2026-03-07 03:14:23,03:14:23 AM,"Bitcoin Up or Down - March 7, 3:10AM-3:15AM ET",Up,real,0.79,0.94,25.0,3.75,tp,179.60932517051697,5498.01,34008.07,806.82,0.01,0.78,0.79,1173.26,41546.6,0.01,4.69,21.59764552116394,23.698788166046143,67824.76,26.64999999999418,Up,tp,False,,,0,0,0
2026-03-07 03:18:07,03:18:07 AM,"Bitcoin Up or Down - March 7, 3:15AM-3:20AM ET",Up,phantom-filtered,0.72,0.94,27,5.94,phantom-win,143.92727136611938,2237.92,27076.26,63.73,0.02,0.7,0.72,1150.4,29314.5,0.02,1.95,86.48024153709412,95.9406087398529,67899.94,7.669999999998254,Up,tp,True,bid_70+=$64<$100|depth_ratio=1.9x<4x|btc_move=$8<$20,,0,0,0
2026-03-07 03:24:01,03:24:01 AM,"Bitcoin Up or Down - March 7, 3:20AM-3:25AM ET",Up,phantom-choppy,0.99,0.99,2000,0,phantom-win,59.18179726600647,0,0,0,0,0,0,0,0,0,0,0,0,68032.11,115.5399999999936,Up,tp,True,skipped_choppy,choppy,0.99,0.65,0
2026-03-07 03:29:55,03:29:55 AM,"Bitcoin Up or Down - March 7, 3:25AM-3:30AM ET",Down,real,0.79,1.0,25.0,5.25,resolved-win,179.64943408966064,5896.93,36828.79,1236.53,0.01,0.78,0.79,1400.63,40196.44,0.01,4.21,17.073572158813477,43.709240436553955,67927.6,39.329999999987194,Up,tp,False,,,0,0,0
2026-03-07 03:34:35,03:34:35 AM,"Bitcoin Up or Down - March 7, 3:30AM-3:35AM ET",Up,phantom-filtered,0.78,0.24,25,-13.5,phantom-lose,179.32446908950806,4329.65,34695.96,1251.47,0.01,0.77,0.78,1423.08,36804.51,0.01,3.04,0.0,0.0,67990.01,9.990000000005239,Down,resolved-win,True,depth_ratio=3.0x<4x|btc_move=$10<$20,,0,0,0
2026-03-07 03:39:00,03:39:00 AM,"Bitcoin Up or Down - March 7, 3:35AM-3:40AM ET",Down,phantom-choppy,0.95,0.94,21,-0.21,phantom-win,59.332093715667725,0,0,0,0,0,0,0,0,0,0,0,0,67900.0,17.60000000000582,Down,resolved-win,True,skipped_choppy,choppy,0.61,0.95,0
2026-03-07 03:44:53,03:44:53 AM,"Bitcoin Up or Down - March 7, 3:40AM-3:45AM ET",Down,phantom-choppy,0.79,0.94,25,3.75,phantom-win,59.67180013656616,0,0,0,0,0,0,0,0,0,0,0,0,67909.43,0.28000000001338776,Down,resolved-win,True,skipped_choppy,choppy,0.64,0.7,0
2026-03-07 03:47:42,03:47:42 AM,"Bitcoin Up or Down - March 7, 3:45AM-3:50AM ET",Up,phantom-filtered,0.72,0.26,27,-12.42,phantom-lose,179.50572562217712,5195.94,31185.29,115.43,0.01,0.71,0.72,1535.27,36490.17,0.01,3.38,0.0,53.66819405555725,67918.61,10.320000000006985,Down,resolved-win,True,depth_ratio=3.4x<4x|btc_move=$10<$20,,0,0,0
2026-03-07 03:54:32,03:54:32 AM,"Bitcoin Up or Down - March 7, 3:50AM-3:55AM ET",Up,phantom-choppy,0.44,0.23,45,-9.45,phantom-lose,59.710976362228394,0,0,0,0,0,0,0,0,0,0,0,0,67916.37,26.34999999999127,Down,resolved-win,True,skipped_choppy,choppy,0.77,0.65,0
2026-03-07 03:59:01,03:59:01 AM,"Bitcoin Up or Down - March 7, 3:55AM-4:00AM ET",Down,phantom-no_leader,0.99,0.99,2000,0,phantom-win,59.243863582611084,0,0,0,0,0,0,0,0,0,0,0,0,67748.1,62.11999999999534,Down,resolved-win,True,skipped_no_leader,no_leader,0.14,0.99,0
2026-03-07 04:02:55,04:02:55 AM,"Bitcoin Up or Down - March 7, 4:00AM-4:05AM ET",Down,real,0.71,0.94,28.0,6.44,tp,178.09558582305908,6001.39,30203.42,200.28,0.01,0.7,0.71,1385.3,36288.14,0.01,4.33,42.716557025909424,56.41247010231018,67771.44,23.619999999995343,Down,resolved-win,False,,,0,0,0
2026-03-07 04:09:13,04:09:13 AM,"Bitcoin Up or Down - March 7, 4:05AM-4:10AM ET",Up,phantom-choppy,0.8,0.95,25,3.75,phantom-win,59.31170868873596,0,0,0,0,0,0,0,0,0,0,0,0,67833.01,33.01999999998952,Down,tp,True,skipped_choppy,choppy,0.77,0.71,0
2026-03-07 04:12:23,04:12:23 AM,"Bitcoin Up or Down - March 7, 4:10AM-4:15AM ET",Up,real,0.89,0.94,22.0,1.1,tp,174.84368348121643,4809.14,19977.51,1050.43,0.01,0.88,0.89,393.36,32510.12,0.01,12.23,2.346172571182251,5.534074306488037,67921.49,56.88999999999942,Down,tp,False,,,0,0,0
2026-03-07 04:19:31,04:19:31 AM,"Bitcoin Up or Down - March 7, 4:15AM-4:20AM ET",Up,phantom-filtered,0.9,0.95,22,1.1,phantom-win,179.97811317443848,8765.98,29324.83,3327.94,0.01,0.89,0.9,657.8,36163.08,0.01,13.33,0.0,0.0,68047.69,15.860000000000582,Up,tp,True,btc_move=$16<$20,,0,0,0
2026-03-07 04:24:55,04:24:55 AM,"Bitcoin Up or Down - March 7, 4:20AM-4:25AM ET",Down,phantom-choppy,0.61,1.0,32,12.48,phantom-win,58.94101333618164,0,0,0,0,0,0,0,0,0,0,0,0,67948.58,1.2700000000040745,Up,tp,True,skipped_choppy,choppy,0.64,0.73,0
2026-03-07 04:29:55,04:29:55 AM,"Bitcoin Up or Down - March 7, 4:25AM-4:30AM ET",Up,phantom-no_leader,0.59,1.0,33,13.53,phantom-win,59.46050763130188,0,0,0,0,0,0,0,0,0,0,0,0,67947.08,15.529999999998836,Up,tp,True,skipped_no_leader,no_leader,0.63,0.59,0
2026-03-07 04:34:06,04:34:06 AM,"Bitcoin Up or Down - March 7, 4:30AM-4:35AM ET",Up,phantom-filtered,0.71,0.94,28,6.44,phantom-win,179.45699000358582,6175.66,31494.0,91.34,0.01,0.7,0.71,1490.68,38963.18,0.01,4.14,16.035040616989136,37.41685724258423,67985.16,34.35000000000582,Up,tp,True,bid_70+=$91<$100,,0,0,0
2026-03-07 04:39:53,04:39:53 AM,"Bitcoin Up or Down - March 7, 4:35AM-4:40AM ET",Up,phantom-filtered,0.71,0.94,28,6.44,phantom-win,118.00207924842834,4523.69,27736.25,68.89,0.01,0.7,0.71,1393.2,33441.98,0.01,3.25,105.2509446144104,121.09598064422607,68003.53,14.869999999995343,Up,tp,True,bid_70+=$69<$100|depth_ratio=3.2x<4x|btc_move=$15<$20,,0,0,0
2026-03-07 04:43:52,04:43:52 AM,"Bitcoin Up or Down - March 7, 4:40AM-4:45AM ET",Down,phantom-filtered,0.75,0.94,26,4.94,phantom-win,179.5712924003601,8651.79,30608.92,723.55,0.01,0.74,0.75,1202.23,37850.47,0.01,7.2,4.46073317527771,58.74130082130432,67970.6,18.04999999998836,Up,tp,True,btc_move=$18<$20,,0,0,0
2026-03-07 04:48:14,04:48:14 AM,"Bitcoin Up or Down - March 7, 4:45AM-4:50AM ET",Up,real,0.78,0.94,25.0,4.0,tp,179.66232776641846,6964.25,31868.59,1315.25,0.01,0.77,0.78,1289.56,39125.76,0.01,5.4,22.672327041625977,52.476584672927856,68000.0,33.83999999999651,Up,tp,False,,,0,0,0
2026-03-07 04:54:12,04:54:12 AM,"Bitcoin Up or Down - March 7, 4:50AM-4:55AM ET",Up,phantom-no_leader,0.58,0.26,34,-10.88,phantom-lose,59.56314539909363,0,0,0,0,0,0,0,0,0,0,0,0,68026.57,17.920000000012806,Up,tp,True,skipped_no_leader,no_leader,0.66,0.53,0
2026-03-07 04:59:55,04:59:55 AM,"Bitcoin Up or Down - March 7, 4:55AM-5:00AM ET",Up,phantom-filtered,0.8,1.0,25,5.0,phantom-win,179.35033512115479,6273.43,29127.89,1783.91,0.01,0.79,0.8,1055.64,35520.23,0.01,5.94,0.0,0.0,68032.83,6.970000000001164,Up,tp,True,btc_move=$7<$20,,0,0,0
2026-03-07 05:04:32,05:04:32 AM,"Bitcoin Up or Down - March 7, 5:00AM-5:05AM ET",Up,phantom-choppy,0.8,0.94,25,3.5,phantom-win,59.21030879020691,0,0,0,0,0,0,0,0,0,0,0,0,67993.87,9.680000000007567,Up,tp,True,skipped_choppy,choppy,0.77,0.68,0
2026-03-07 05:09:06,05:09:06 AM,"Bitcoin Up or Down - March 7, 5:05AM-5:10AM ET",Down,phantom-filtered,0.79,0.19,25,-15.0,phantom-lose,179.72320413589478,6664.6,31473.48,2027.02,0.01,0.78,0.79,1068.42,35952.69,0.01,6.24,0.0,2.6976566314697266,68000.0,16.470000000001164,Up,tp,True,btc_move=$16<$20,,0,0,0
2026-03-07 05:14:08,05:14:08 AM,"Bitcoin Up or Down - March 7, 5:10AM-5:15AM ET",Down,phantom-choppy,0.36,0.27,55,-4.95,phantom-lose,59.49238395690918,0,0,0,0,0,0,0,0,0,0,0,0,68078.36,32.83999999999651,Up,tp,True,skipped_choppy,choppy,0.67,0.69,0
2026-03-07 05:17:03,05:17:03 AM,"Bitcoin Up or Down - March 7, 5:15AM-5:20AM ET",Down,real,0.91,0.94,21.0,0.63,tp,179.60231065750122,8901.61,26364.2,4162.55,0.01,0.9,0.91,522.97,34658.37,0.01,17.02,0.0,0.0,68014.88,45.64999999999418,Up,tp,False,,,0,0,0
2026-03-07 05:23:59,05:23:59 AM,"Bitcoin Up or Down - March 7, 5:20AM-5:25AM ET",Down,phantom-filtered,0.73,0.94,27,5.67,phantom-win,133.90010809898376,16475.78,24999.84,88.03,0.01,0.72,0.73,1011.17,42267.09,0.01,16.29,31.056334733963013,105.40002965927124,67982.29,4.610000000000582,Down,tp,True,bid_70+=$88<$100|btc_move=$5<$20,,0,0,0
2026-03-07 05:29:18,05:29:18 AM,"Bitcoin Up or Down - March 7, 5:25AM-5:30AM ET",Down,phantom-choppy,0.74,0.26,27,-12.96,phantom-lose,59.357643842697144,0,0,0,0,0,0,0,0,0,0,0,0,67924.3,25.520000000004075,Down,tp,True,skipped_choppy,choppy,0.64,0.81,0
2026-03-07 05:32:46,05:32:46 AM,"Bitcoin Up or Down - March 7, 5:30AM-5:35AM ET",Down,real,0.88,0.94,22.0,1.32,tp,179.003741979599,9050.68,28373.35,1913.48,0.02,0.86,0.88,652.89,41135.72,0.02,13.86,5.507136821746826,6.601206302642822,67944.73,23.80999999999767,Down,tp,False,,,0,0,0
2026-03-07 05:38:32,05:38:32 AM,"Bitcoin Up or Down - March 7, 5:35AM-5:40AM ET",Up,phantom-filtered,0.83,0.94,24,2.64,phantom-win,179.58232259750366,6863.34,27228.76,2271.05,0.01,0.82,0.83,821.52,35182.43,0.01,8.35,0.0,0.0,67960.64,9.559999999997672,Down,tp,True,btc_move=$10<$20,,0,0,0
2026-03-07 05:44:49,05:44:49 AM,"Bitcoin Up or Down - March 7, 5:40AM-5:45AM ET",Down,phantom-filtered,0.72,0.95,27,6.21,phantom-win,107.37413454055786,14922.12,25814.62,56.84,0.01,0.71,0.72,866.39,40912.5,0.01,17.22,0.0,132.3172960281372,67992.08,18.930000000007567,Down,tp,True,bid_70+=$57<$100|btc_move=$19<$20,,0,0,0
2026-03-07 05:49:07,05:49:07 AM,"Bitcoin Up or Down - March 7, 5:45AM-5:50AM ET",Down,phantom-choppy,0.47,0.25,42,-9.24,phantom-lose,59.304311990737915,0,0,0,0,0,0,0,0,0,0,0,0,67949.98,7.100000000005821,Down,tp,True,skipped_choppy,choppy,0.69,0.7,0
2026-03-07 05:52:47,05:52:47 AM,"Bitcoin Up or Down - March 7, 5:50AM-5:55AM ET",Down,real,0.82,0.94,24.0,2.88,tp,179.6186649799347,6778.72,28594.98,1580.55,0.01,0.81,0.82,862.74,36699.63,0.01,7.86,16.317724466323853,18.424710035324097,67942.92,21.25,Down,tp,False,,,0,0,0
2026-03-07 05:59:22,05:59:22 AM,"Bitcoin Up or Down - March 7, 5:55AM-6:00AM ET",Down,phantom-choppy,0.88,0.95,22,1.54,phantom-win,59.51682186126709,0,0,0,0,0,0,0,0,0,0,0,0,67892.01,18.080000000001746,Down,tp,True,skipped_choppy,choppy,0.65,0.92,0
2026-03-07 06:04:55,06:04:55 AM,"Bitcoin Up or Down - March 7, 6:00AM-6:05AM ET",Down,phantom-no_leader,0.63,1.0,31,11.47,phantom-win,58.939274072647095,0,0,0,0,0,0,0,0,0,0,0,0,67870.68,4.320000000006985,Down,tp,True,skipped_no_leader,no_leader,0.53,0.67,0
2026-03-07 06:09:56,06:09:56 AM,"Bitcoin Up or Down - March 7, 6:05AM-6:10AM ET",Up,phantom-choppy,0.94,1.0,21,1.26,phantom-win,59.891611099243164,0,0,0,0,0,0,0,0,0,0,0,0,67901.19,40.779999999998836,Down,tp,True,skipped_choppy,choppy,0.94,0.74,0
2026-03-07 06:12:18,06:12:18 AM,"Bitcoin Up or Down - March 7, 6:10AM-6:15AM ET",Up,real,0.9,0.94,22.0,0.88,tp,179.16865372657776,9652.55,20349.83,4276.13,0.01,0.89,0.9,513.76,36454.89,0.01,18.79,15.322493314743042,31.204666137695312,67949.57,69.26000000000931,Down,tp,False,,,0,0,0
