timestamp_utc,est_hour,market,yes_bid_total,yes_ask_total,yes_bid_70plus,yes_best_bid,yes_best_ask,yes_spread,yes_bid_levels,yes_ask_levels,no_bid_total,no_ask_total,no_bid_70plus,no_best_bid,no_best_ask,no_spread,no_bid_levels,no_ask_levels,remaining_secs
2026-03-05 21:02:14,16:02:14,"Bitcoin Up or Down - March 5, 4:00PM-4:05PM ET",165,71284.92,9214.79,45117.22,0.0,0.69,0.7,0.01,69,30,2898.74,46272.76,0.0,0.3,0.31,0.01,30,69
2026-03-05 21:02:24,16:02:24,"Bitcoin Up or Down - March 5, 4:00PM-4:05PM ET",155,71299.92,10615.06,39516.26,2685.02,0.76,0.77,0.01,76,23,1975.49,45433.29,0.0,0.23,0.24,0.01,23,76
2026-03-05 21:02:35,16:02:35,"Bitcoin Up or Down - March 5, 4:00PM-4:05PM ET",144,71299.91,9396.13,35302.47,1394.48,0.75,0.76,0.01,75,24,2086.43,41129.61,0.0,0.24,0.25,0.01,24,75
2026-03-05 21:02:45,16:02:45,"Bitcoin Up or Down - March 5, 4:00PM-4:05PM ET",134,71288.55,10618.58,35916.7,2522.64,0.73,0.74,0.01,73,26,2271.19,41674.87,0.0,0.26,0.27,0.01,26,73
2026-03-05 21:02:55,16:02:55,"Bitcoin Up or Down - March 5, 4:00PM-4:05PM ET",124,71288.54,11464.08,34613.5,4187.85,0.76,0.77,0.01,76,23,1805.68,41696.49,0.0,0.23,0.24,0.01,23,76
2026-03-05 21:03:05,16:03:05,"Bitcoin Up or Down - March 5, 4:00PM-4:05PM ET",114,71306.35,13038.79,33113.08,7102.42,0.83,0.84,0.01,83,16,1361.54,40685.57,0.0,0.16,0.17,0.01,16,83
2026-03-05 21:03:16,16:03:16,"Bitcoin Up or Down - March 5, 4:00PM-4:05PM ET",103,71300.06,11852.63,34497.89,5669.79,0.79,0.8,0.01,79,20,1790.01,40506.85,0.0,0.2,0.21,0.01,20,79
2026-03-05 21:03:26,16:03:26,"Bitcoin Up or Down - March 5, 4:00PM-4:05PM ET",93,71326.0,15169.35,27832.99,10112.33,0.9,0.91,0.01,90,9,629.41,40356.35,0.0,0.09,0.1,0.01,9,90
2026-03-05 21:03:36,16:03:36,"Bitcoin Up or Down - March 5, 4:00PM-4:05PM ET",83,71334.1,16884.42,23587.93,11806.37,0.93,0.94,0.01,93,6,441.45,40866.01,0.0,0.06,0.07,0.01,6,93
2026-03-05 21:03:47,16:03:47,"Bitcoin Up or Down - March 5, 4:00PM-4:05PM ET",72,71321.73,15718.65,24572.5,11365.87,0.91,0.93,0.02,91,7,494.42,40132.9,0.0,0.07,0.09,0.02,7,91
2026-03-05 21:03:57,16:03:57,"Bitcoin Up or Down - March 5, 4:00PM-4:05PM ET",62,71318.04,15349.6,24004.48,10988.49,0.92,0.93,0.01,92,7,469.21,40073.4,0.0,0.07,0.08,0.01,7,92
2026-03-05 21:04:07,16:04:07,"Bitcoin Up or Down - March 5, 4:00PM-4:05PM ET",52,71326.44,13142.37,17676.32,10816.61,0.97,0.98,0.01,97,2,224.11,30762.63,0.0,0.02,0.03,0.01,2,97
2026-03-05 21:06:00,16:06:00,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",239,71327.84,4687.05,53863.98,0.0,0.42,0.43,0.01,42,57,8760.29,51798.5,0.0,0.57,0.58,0.01,57,42
2026-03-05 21:06:11,16:06:11,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",228,71321.96,3199.23,48032.28,0.0,0.38,0.39,0.01,38,61,9194.19,42108.5,0.0,0.61,0.62,0.01,61,38
2026-03-05 21:06:21,16:06:21,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",218,71317.7,2561.82,46839.44,0.0,0.4,0.41,0.01,40,59,9061.27,39655.14,0.0,0.59,0.6,0.01,59,40
2026-03-05 21:06:31,16:06:31,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",208,71295.06,1685.73,46590.01,0.0,0.25,0.27,0.02,25,73,9297.25,39047.77,908.76,0.73,0.75,0.02,73,25
2026-03-05 21:06:42,16:06:42,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",197,71303.83,2840.4,47153.22,0.0,0.32,0.33,0.01,32,67,8996.56,40522.68,0.0,0.67,0.68,0.01,67,32
2026-03-05 21:06:52,16:06:52,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",187,71298.83,1959.57,47546.38,0.0,0.26,0.27,0.01,26,73,10991.8,39214.18,1977.34,0.73,0.74,0.01,73,26
2026-03-05 21:07:02,16:07:02,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",177,71300.37,1967.16,45649.36,0.0,0.27,0.28,0.01,27,72,8252.97,38666.99,229.24,0.72,0.73,0.01,72,27
2026-03-05 21:07:13,16:07:13,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",166,71304.78,2427.6,46463.33,0.0,0.32,0.33,0.01,32,67,9360.6,39087.72,0.0,0.67,0.68,0.01,67,32
2026-03-05 21:07:23,16:07:23,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",156,71304.77,2397.26,45358.67,0.0,0.31,0.32,0.01,31,68,9664.38,38290.14,0.0,0.68,0.69,0.01,68,31
2026-03-05 21:07:33,16:07:33,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",146,71300.79,1520.02,41153.43,0.0,0.23,0.24,0.01,23,76,10335.48,32943.12,2051.98,0.76,0.77,0.01,76,23
2026-03-05 21:07:44,16:07:44,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",135,71300.79,1637.42,41072.37,0.0,0.23,0.24,0.01,23,76,10512.8,33352.68,2229.49,0.76,0.77,0.01,76,23
2026-03-05 21:07:54,16:07:54,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",125,71300.79,1724.12,41321.12,0.0,0.24,0.25,0.01,24,75,10641.66,33524.21,2280.96,0.75,0.76,0.01,75,24
2026-03-05 21:08:04,16:08:04,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",115,71300.79,1862.12,39899.11,0.0,0.26,0.27,0.01,26,73,9679.68,33685.31,813.57,0.73,0.74,0.01,73,26
2026-03-05 21:08:14,16:08:14,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",105,71312.54,1568.43,38852.8,0.0,0.27,0.28,0.01,27,72,6856.49,33050.05,173.94,0.72,0.73,0.01,72,27
2026-03-05 21:08:25,16:08:25,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",94,71305.3,1423.25,38788.08,0.0,0.24,0.25,0.01,24,75,7700.36,31806.7,1273.75,0.75,0.76,0.01,75,24
2026-03-05 21:08:35,16:08:35,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",84,71305.3,1304.06,39003.15,0.0,0.22,0.23,0.01,22,77,8918.8,31180.03,2314.02,0.77,0.78,0.01,77,22
2026-03-05 21:08:45,16:08:45,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",74,71297.57,950.95,38755.87,0.0,0.13,0.14,0.01,13,86,11072.03,30297.34,5259.84,0.86,0.87,0.01,86,13
2026-03-05 21:08:56,16:08:56,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",63,71297.56,990.37,37994.64,0.0,0.17,0.18,0.01,17,82,8835.09,30089.71,3021.64,0.82,0.83,0.01,82,17
2026-03-05 21:09:06,16:09:06,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",53,71297.56,535.14,29287.27,0.0,0.1,0.11,0.01,10,89,7479.91,24413.23,3698.31,0.89,0.9,0.01,89,10
2026-03-05 21:09:16,16:09:16,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",43,71296.57,440.43,28083.76,0.0,0.11,0.13,0.02,11,79,6511.94,18816.66,3627.29,0.88,0.89,0.01,80,11
2026-03-05 21:09:27,16:09:27,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",32,71305.21,350.69,28947.65,0.0,0.11,0.12,0.01,11,82,10036.9,17703.35,6713.08,0.88,0.89,0.01,82,11
2026-03-05 21:09:37,16:09:37,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",22,71307.99,340.01,27958.5,0.0,0.07,0.08,0.01,7,85,9163.12,18056.81,6743.92,0.91,0.93,0.02,84,7
2026-03-05 21:09:47,16:09:47,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",12,71324.84,227.39,26981.06,0.0,0.28,0.29,0.01,13,65,3831.31,11954.84,65.03,0.71,0.73,0.02,65,12
2026-03-05 21:09:58,16:09:58,"Bitcoin Up or Down - March 5, 4:05PM-4:10PM ET",1,71329.53,237.28,17551.78,0.0,0.41,0.42,0.01,28,58,1905.99,10598.58,0.0,0.57,0.59,0.02,57,35
2026-03-05 21:11:00,16:11:00,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",239,71292.73,2156.74,47177.07,0.0,0.28,0.29,0.01,28,71,8932.61,41788.11,1029.56,0.71,0.72,0.01,71,28
2026-03-05 21:11:10,16:11:10,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",229,71291.15,1387.26,41027.97,0.0,0.26,0.28,0.02,26,72,8004.4,34276.62,890.89,0.72,0.74,0.02,72,26
2026-03-05 21:11:20,16:11:20,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",219,71291.16,1810.17,39004.24,0.0,0.27,0.28,0.01,27,72,8208.4,33986.86,914.34,0.72,0.73,0.01,72,27
2026-03-05 21:11:31,16:11:31,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",208,71286.12,1354.06,39869.55,0.0,0.2,0.21,0.01,20,79,9184.76,33751.09,2551.33,0.79,0.8,0.01,79,20
2026-03-05 21:11:41,16:11:41,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",198,71283.99,1318.69,39732.3,0.0,0.2,0.21,0.01,20,79,8798.65,32920.14,2157.12,0.79,0.8,0.01,79,20
2026-03-05 21:11:51,16:11:51,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",188,71290.33,1310.67,39946.33,0.0,0.18,0.19,0.01,18,81,9516.46,34338.3,3139.9,0.81,0.82,0.01,81,18
2026-03-05 21:12:02,16:12:02,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",177,71290.39,1582.02,38898.84,0.0,0.22,0.23,0.01,22,77,8118.14,34383.81,1543.38,0.77,0.78,0.01,77,22
2026-03-05 21:12:12,16:12:12,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",167,71295.65,2280.32,38720.16,0.0,0.28,0.29,0.01,28,71,7256.93,36378.61,604.32,0.71,0.72,0.01,71,28
2026-03-05 21:12:22,16:12:22,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",157,71307.43,2400.49,37684.82,0.0,0.34,0.35,0.01,34,65,6054.16,36607.55,0.0,0.65,0.66,0.01,65,34
2026-03-05 21:12:33,16:12:33,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",146,71288.42,1023.36,33637.17,0.0,0.2,0.21,0.01,20,79,7245.5,28290.66,1300.83,0.79,0.8,0.01,79,20
2026-03-05 21:12:43,16:12:43,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",136,71288.41,1543.36,33956.47,0.0,0.24,0.25,0.01,24,75,8163.37,29495.71,1811.06,0.75,0.76,0.01,75,24
2026-03-05 21:12:54,16:12:54,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",125,71288.42,1159.45,34123.22,0.0,0.2,0.21,0.01,20,79,9018.94,28298.98,3056.65,0.79,0.8,0.01,79,20
2026-03-05 21:13:04,16:13:04,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",115,71288.38,908.15,33566.54,0.0,0.17,0.18,0.01,17,82,9376.13,26528.68,3609.25,0.82,0.83,0.01,82,17
2026-03-05 21:13:14,16:13:14,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",105,71299.68,1790.68,32754.78,0.0,0.28,0.29,0.01,28,71,6124.66,29398.42,199.89,0.71,0.72,0.01,71,28
2026-03-05 21:13:25,16:13:25,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",94,71289.85,786.2,32798.19,0.0,0.15,0.16,0.01,15,84,8283.82,26402.4,3496.26,0.84,0.85,0.01,84,15
2026-03-05 21:13:35,16:13:35,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",84,71295.73,1112.55,32326.79,0.0,0.21,0.22,0.01,21,78,6775.69,27244.11,1922.98,0.78,0.79,0.01,78,21
2026-03-05 21:13:45,16:13:45,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",74,71295.74,1048.64,32106.29,0.0,0.2,0.21,0.01,20,79,6247.24,26203.82,1762.95,0.79,0.8,0.01,79,20
2026-03-05 21:13:56,16:13:56,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",63,71300.63,1272.48,31833.63,0.0,0.23,0.25,0.02,23,75,5522.13,27654.93,938.06,0.75,0.77,0.02,75,23
2026-03-05 21:14:06,16:14:06,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",53,71300.63,907.03,28165.06,0.0,0.21,0.22,0.01,21,78,4232.08,25432.29,1457.57,0.78,0.79,0.01,78,21
2026-03-05 21:14:16,16:14:16,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",43,71300.63,761.58,27335.28,0.0,0.19,0.2,0.01,19,76,3829.42,25199.92,1536.24,0.8,0.81,0.01,77,19
2026-03-05 21:14:26,16:14:26,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",33,71301.7,601.75,27229.33,0.0,0.14,0.15,0.01,14,81,3650.5,24375.06,1612.89,0.85,0.86,0.01,81,14
2026-03-05 21:14:37,16:14:37,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",22,71301.71,440.29,26517.76,0.0,0.1,0.11,0.01,10,82,3530.1,18738.27,2225.55,0.89,0.9,0.01,82,10
2026-03-05 21:14:47,16:14:47,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",12,71301.71,340.7,25475.67,0.0,0.08,0.09,0.01,8,83,3690.85,17659.83,2535.96,0.91,0.92,0.01,83,8
2026-03-05 21:14:57,16:14:57,"Bitcoin Up or Down - March 5, 4:10PM-4:15PM ET",2,71301.71,48.51,15567.42,0.0,0.01,0.02,0.01,1,86,3279.8,4795.38,2181.57,0.98,0.99,0.01,86,1
2026-03-05 21:16:09,16:16:09,"Bitcoin Up or Down - March 5, 4:15PM-4:20PM ET",230,71314.73,5967.61,37531.39,0.0,0.57,0.58,0.01,57,42,2749.91,40299.5,0.0,0.41,0.42,0.01,41,58
2026-03-05 21:16:20,16:16:20,"Bitcoin Up or Down - March 5, 4:15PM-4:20PM ET",219,71334.7,8544.73,34226.73,1149.77,0.73,0.74,0.01,73,26,1547.24,40992.79,0.0,0.26,0.27,0.01,26,73
2026-03-05 21:16:30,16:16:30,"Bitcoin Up or Down - March 5, 4:15PM-4:20PM ET",209,71383.57,4734.12,26353.92,0.0,0.64,0.66,0.02,64,28,1346.5,36624.07,0.0,0.34,0.36,0.02,28,64
2026-03-05 21:16:40,16:16:40,"Bitcoin Up or Down - March 5, 4:15PM-4:20PM ET",199,71366.01,7643.1,23246.07,1669.74,0.76,0.8,0.04,76,19,730.83,37448.86,0.0,0.2,0.24,0.04,19,76
2026-03-05 21:16:51,16:16:51,"Bitcoin Up or Down - March 5, 4:15PM-4:20PM ET",188,71403.61,7047.14,24951.37,1790.02,0.8,0.85,0.05,79,15,903.98,33845.83,0.0,0.15,0.2,0.05,15,79
2026-03-05 21:17:01,16:17:01,"Bitcoin Up or Down - March 5, 4:15PM-4:20PM ET",178,71396.85,8216.97,22958.33,3406.02,0.86,0.89,0.03,86,11,661.79,36422.08,0.0,0.11,0.14,0.03,11,86
2026-03-05 21:17:11,16:17:11,"Bitcoin Up or Down - March 5, 4:15PM-4:20PM ET",168,71389.87,8718.03,25651.23,3245.5,0.84,0.85,0.01,84,15,966.87,37146.93,0.0,0.15,0.16,0.01,15,84
2026-03-05 21:17:22,16:17:22,"Bitcoin Up or Down - March 5, 4:15PM-4:20PM ET",157,71411.38,10279.61,22567.89,4767.84,0.89,0.9,0.01,89,10,621.11,37009.98,0.0,0.09,0.11,0.02,9,89
2026-03-05 21:17:32,16:17:32,"Bitcoin Up or Down - March 5, 4:15PM-4:20PM ET",147,71422.56,12966.85,17601.86,7551.8,0.93,0.94,0.01,93,6,358.07,34638.82,0.0,0.06,0.07,0.01,6,93
2026-03-05 21:17:42,16:17:42,"Bitcoin Up or Down - March 5, 4:15PM-4:20PM ET",137,71484.11,12312.59,8433.89,7684.25,0.97,0.98,0.01,97,2,85.37,33972.2,0.0,0.02,0.03,0.01,2,97
2026-03-05 21:21:07,16:21:07,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",232,71475.6,3902.17,44678.05,0.0,0.51,0.52,0.01,51,48,5921.45,37995.73,0.0,0.48,0.5,0.02,48,50
2026-03-05 21:21:18,16:21:18,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",221,71475.61,4439.47,42314.77,0.0,0.49,0.5,0.01,49,50,5766.95,38208.48,0.0,0.5,0.51,0.01,50,49
2026-03-05 21:21:28,16:21:28,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",211,71489.06,4931.34,39741.95,0.0,0.54,0.55,0.01,54,45,3617.42,37998.53,0.0,0.45,0.46,0.01,45,54
2026-03-05 21:21:39,16:21:39,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",200,71485.41,6236.21,39932.39,0.0,0.55,0.56,0.01,55,44,4131.55,40749.45,0.0,0.44,0.45,0.01,44,55
2026-03-05 21:21:49,16:21:49,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",190,71483.62,4579.04,41750.99,0.0,0.52,0.53,0.01,52,47,5049.32,37677.62,0.0,0.47,0.48,0.01,47,52
2026-03-05 21:21:59,16:21:59,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",180,71457.39,3174.33,41023.91,0.0,0.41,0.42,0.01,41,58,6474.55,37168.35,0.0,0.58,0.59,0.01,58,41
2026-03-05 21:22:10,16:22:10,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",169,71440.63,1443.74,40602.6,0.0,0.34,0.35,0.01,34,65,7678.7,33221.53,0.0,0.65,0.67,0.02,65,33
2026-03-05 21:22:20,16:22:20,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",159,71423.81,1134.21,39407.35,0.0,0.24,0.25,0.01,24,75,8346.04,30525.99,2583.28,0.75,0.76,0.01,75,24
2026-03-05 21:22:30,16:22:30,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",149,71423.82,1520.54,35345.26,0.0,0.25,0.26,0.01,25,74,8531.49,28420.59,2028.29,0.74,0.75,0.01,74,25
2026-03-05 21:22:41,16:22:41,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",138,71436.3,2302.49,35197.23,0.0,0.29,0.3,0.01,29,70,7435.4,31256.09,203.0,0.7,0.71,0.01,70,29
2026-03-05 21:22:51,16:22:51,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",128,71436.3,2194.52,35755.88,0.0,0.28,0.29,0.01,28,71,8570.01,31023.19,1300.77,0.71,0.72,0.01,71,28
2026-03-05 21:23:01,16:23:01,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",118,71436.3,1298.18,35428.94,0.0,0.24,0.25,0.01,24,75,9460.27,27291.56,2890.4,0.75,0.76,0.01,75,24
2026-03-05 21:23:12,16:23:12,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",107,71419.46,695.37,33696.47,0.0,0.14,0.15,0.01,14,85,10613.45,25434.65,5894.44,0.85,0.86,0.01,85,14
2026-03-05 21:23:22,16:23:22,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",97,71413.76,668.97,33209.55,0.0,0.13,0.14,0.01,13,86,10306.41,25351.2,5616.48,0.86,0.87,0.01,86,13
2026-03-05 21:23:32,16:23:32,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",87,71419.37,820.91,33122.87,0.0,0.16,0.17,0.01,16,83,9535.99,25662.96,4793.39,0.83,0.84,0.01,83,16
2026-03-05 21:23:42,16:23:42,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",77,71450.7,1787.11,31657.9,0.0,0.33,0.35,0.02,33,65,4455.87,27993.91,0.0,0.65,0.67,0.02,65,33
2026-03-05 21:23:53,16:23:53,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",66,71442.88,792.66,32128.7,0.0,0.19,0.2,0.01,19,80,7101.34,25610.61,3068.3,0.8,0.81,0.01,80,19
2026-03-05 21:24:03,16:24:03,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",56,71449.28,1299.27,28630.25,0.0,0.28,0.29,0.01,28,71,3795.76,25934.98,50.12,0.71,0.72,0.01,71,28
2026-03-05 21:24:13,16:24:13,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",46,71447.59,737.76,27812.8,0.0,0.19,0.2,0.01,19,72,4329.92,24665.5,2426.76,0.8,0.81,0.01,72,19
2026-03-05 21:24:24,16:24:24,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",35,71446.34,606.49,27681.93,0.0,0.14,0.15,0.01,14,75,4477.78,24120.94,2679.87,0.85,0.86,0.01,75,14
2026-03-05 21:24:34,16:24:34,"Bitcoin Up or Down - March 5, 4:20PM-4:25PM ET",25,71432.21,304.33,25839.91,0.0,0.03,0.04,0.01,3,81,5871.97,21184.74,4856.21,0.96,0.97,0.01,81,3
2026-03-05 21:26:07,16:26:07,"Bitcoin Up or Down - March 5, 4:25PM-4:30PM ET",232,71481.86,4821.1,41311.49,0.0,0.48,0.49,0.01,48,51,5387.1,41628.41,0.0,0.51,0.52,0.01,51,48
2026-03-05 21:26:17,16:26:17,"Bitcoin Up or Down - March 5, 4:25PM-4:30PM ET",222,71481.85,3385.34,41727.37,0.0,0.44,0.45,0.01,44,55,7545.31,38457.39,0.0,0.55,0.56,0.01,55,44
2026-03-05 21:26:28,16:26:28,"Bitcoin Up or Down - March 5, 4:25PM-4:30PM ET",211,71481.85,3339.75,40736.72,0.0,0.44,0.45,0.01,44,55,6546.89,37841.95,0.0,0.55,0.56,0.01,55,44
2026-03-05 21:26:38,16:26:38,"Bitcoin Up or Down - March 5, 4:25PM-4:30PM ET",201,71481.85,4008.95,41314.98,0.0,0.46,0.47,0.01,46,53,6890.8,39324.37,0.0,0.53,0.54,0.01,53,46
2026-03-05 21:26:48,16:26:48,"Bitcoin Up or Down - March 5, 4:25PM-4:30PM ET",191,71447.85,1605.65,42593.89,0.0,0.33,0.36,0.03,33,64,9303.59,35894.3,0.0,0.64,0.67,0.03,64,33
2026-03-05 21:26:58,16:26:58,"Bitcoin Up or Down - March 5, 4:25PM-4:30PM ET",181,71442.0,1169.23,41558.95,0.0,0.22,0.23,0.01,22,77,9941.47,31592.28,2009.41,0.76,0.77,0.01,76,23
2026-03-05 21:27:09,16:27:09,"Bitcoin Up or Down - March 5, 4:25PM-4:30PM ET",170,71442.0,1214.84,39255.57,0.0,0.2,0.21,0.01,20,79,8988.62,31672.09,3009.93,0.79,0.8,0.01,79,20
2026-03-05 21:27:19,16:27:19,"Bitcoin Up or Down - March 5, 4:25PM-4:30PM ET",160,71425.47,780.43,38911.95,0.0,0.14,0.15,0.01,14,85,10193.18,30098.94,4461.07,0.85,0.86,0.01,85,14
