timestamp_utc,est_time,market,decision,buy_side,entry_price,exit_price,pnl,outcome,entry_remaining_secs,secs_to_60c,secs_to_70c,leader_bid_depth,leader_bid_70plus,other_bid_depth,depth_ratio,spread_at_buy,bid_levels_at_buy,btc_start,btc_at_buy,btc_at_end,btc_move_dollars,avg_spread,max_spread,spread_widened_before_exit,prev_window_side,prev_window_outcome,was_choppy,yes_high,no_high
2026-03-05 21:49:08,16:49:08,"Bitcoin Up or Down - March 5, 4:45PM-4:50PM ET",buy,Up,0.71,0.97,7.32,tp,144.0,61.5,102.8,8487.0,243.0,1262.0,6.72,0.03,71,71189.0,71229.23,71276.45,87.45,0.0111,0.03,False,Up,tp,False,0.97,0.36
2026-03-05 21:52:24,16:52:24,"Bitcoin Up or Down - March 5, 4:50PM-4:55PM ET",buy,Down,0.9,0.97,1.56,tp,176.0,103.2,103.2,12744.0,7234.0,742.0,17.17,0.01,90,71315.0,71220.01,71136.53,178.47,0.0122,0.02,False,Up,tp,False,0.52,0.97
2026-03-05 21:57:54,16:57:54,"Bitcoin Up or Down - March 5, 4:55PM-5:00PM ET",buy,Up,0.84,0.96,2.86,tp,177.0,51.3,51.3,12941.0,6011.0,1313.0,9.86,0.01,84,71061.6,71106.73,71159.31,97.71,0.0108,0.02,False,Down,tp,False,0.96,0.35
2026-03-05 22:04:57,17:04:57,"Bitcoin Up or Down - March 5, 5:00PM-5:05PM ET",buy,Up,0.8,1.0,5.0,resolved-win,179.0,82.3,102.9,10965.0,3302.0,1437.0,7.63,0.01,80,71178.65,71206.65,71155.66,22.99,0.0143,0.04,False,Up,tp,False,0.9,0.54
2026-03-05 22:09:56,17:09:56,"Bitcoin Up or Down - March 5, 5:05PM-5:10PM ET",buy,Up,0.77,0.0,-20.0,resolved-loss,179.0,61.6,71.9,8619.0,1808.0,1594.0,5.41,0.01,77,71111.67,71171.39,71105.0,6.67,0.0183,0.17,True,Up,resolved-win,True,0.93,0.79
2026-03-05 22:14:24,17:14:24,"Bitcoin Up or Down - March 5, 5:10PM-5:15PM ET",buy,Up,0.7,0.27,-12.29,sl,139.0,82.3,154.6,8060.0,6.0,2125.0,3.79,0.01,70,71124.2,71152.02,71108.89,15.31,0.011,0.02,False,Up,resolved-loss,True,0.7,0.72
2026-03-05 22:20:04,17:20:04,"Bitcoin Up or Down - March 5, 5:15PM-5:20PM ET",skip-choppy,,0.0,0.0,0.0,skipped-choppy,0.0,0,0,0.0,0.0,0.0,0,0.0,0,71171.23,0.0,71264.22,92.99,0.0122,0.04,False,Up,sl,True,0.99,0.62
2026-03-05 22:25:03,17:25:03,"Bitcoin Up or Down - March 5, 5:20PM-5:25PM ET",skip-choppy,,0.0,0.0,0.0,skipped-choppy,0.0,0,0,0.0,0.0,0.0,0,0.0,0,71264.22,0.0,71281.39,17.17,0.0117,0.02,True,Up,sl,True,0.6,0.66
2026-03-05 22:28:50,17:28:50,"Bitcoin Up or Down - March 5, 5:25PM-5:30PM ET",buy,Down,0.9,0.96,1.33,tp,132.0,61.7,61.7,9344.0,5423.0,921.0,10.14,0.02,90,71281.39,71114.47,71118.64,162.75,0.0106,0.02,False,Up,sl,False,0.29,0.96
2026-03-05 22:34:50,17:34:50,"Bitcoin Up or Down - March 5, 5:30PM-5:35PM ET",buy,Up,0.72,0.98,7.22,tp,71.0,61.6,226.8,5308.0,825.0,1231.0,4.31,0.01,71,71227.2,71171.67,71192.44,34.76,0.0113,0.02,False,Down,tp,False,0.98,0.53
2026-03-05 22:44:49,17:44:49,"Bitcoin Up or Down - March 5, 5:40PM-5:45PM ET",buy,Up,0.79,0.98,4.81,tp,176.0,61.6,61.6,7342.0,1860.0,1304.0,5.63,0.01,79,71162.84,71264.01,71249.93,87.09,0.0135,0.04,False,Up,tp,False,0.98,0.25
2026-03-05 22:49:27,17:49:27,"Bitcoin Up or Down - March 5, 5:45PM-5:50PM ET",buy,Up,0.7,0.21,-14.0,sl,126.0,51.3,164.8,2864.0,39.0,1925.0,1.49,0.01,58,71292.86,71321.23,71258.97,33.89,0.0114,0.02,False,Up,tp,True,0.7,0.78
2026-03-05 22:54:46,17:54:46,"Bitcoin Up or Down - March 5, 5:50PM-5:55PM ET",buy,Up,0.71,0.15,-15.77,sl,106.0,82.2,102.8,3379.0,95.0,1311.0,2.58,0.01,62,71241.72,71309.91,71233.75,7.97,0.0127,0.05,True,Up,sl,True,0.85,0.81
2026-03-05 22:59:56,17:59:56,"Bitcoin Up or Down - March 5, 5:55PM-6:00PM ET",buy,Up,0.79,0.0,-20.0,resolved-loss,179.0,61.6,61.6,8412.0,2528.0,1427.0,5.9,0.01,79,71224.92,71309.93,71210.5,14.42,0.0126,0.02,False,Up,sl,True,0.89,0.93
2026-03-05 23:04:55,18:04:55,"Bitcoin Up or Down - March 5, 6:00PM-6:05PM ET",buy,Up,0.71,1.0,8.17,resolved-win,149.0,123.6,144.2,8193.0,387.0,1151.0,7.12,0.04,71,71223.68,71241.87,71206.77,16.91,0.0148,0.04,True,Up,resolved-loss,False,0.93,0.59
2026-03-05 23:15:04,18:15:04,"Bitcoin Up or Down - March 5, 6:10PM-6:15PM ET",skip-no-leader,,0.0,0.0,0.0,skipped-no-leader,0.0,0,0,0.0,0.0,0.0,0,0.0,0,71230.49,0.0,71197.02,33.47,0.0117,0.03,False,Up,resolved-win,False,0.54,0.9
2026-03-05 23:20:02,18:20:02,"Bitcoin Up or Down - March 5, 6:15PM-6:20PM ET",skip-no-leader,,0.0,0.0,0.0,skipped-no-leader,0.0,0,0,0.0,0.0,0.0,0,0.0,0,71197.02,0.0,71199.21,2.19,0.0161,0.08,True,Up,resolved-win,False,0.49,0.65
2026-03-05 23:25:01,18:25:01,"Bitcoin Up or Down - March 5, 6:20PM-6:25PM ET",skip-no-leader,,0.0,0.0,0.0,skipped-no-leader,0.0,0,0,0.0,0.0,0.0,0,0.0,0,71199.21,0.0,71201.02,1.81,0.0148,0.05,True,Up,resolved-win,False,0.53,0.63
2026-03-05 23:30:00,18:30:00,"Bitcoin Up or Down - March 5, 6:25PM-6:30PM ET",skip-no-leader,,0.0,0.0,0.0,skipped-no-leader,0.0,0,0,0.0,0.0,0.0,0,0.0,0,71201.02,0.0,71213.99,12.97,0.0143,0.06,False,Up,resolved-win,False,0.97,0.47
2026-03-05 23:33:16,18:33:16,"Bitcoin Up or Down - March 5, 6:30PM-6:35PM ET",buy,Down,0.73,0.98,6.85,tp,176.0,61.6,61.6,9291.0,1355.0,2023.0,4.59,0.01,73,71213.99,71091.76,70970.91,243.08,0.0136,0.03,False,Up,resolved-win,False,0.31,0.98
2026-03-05 23:39:37,18:39:37,"Bitcoin Up or Down - March 5, 6:35PM-6:40PM ET",buy,Up,0.73,0.98,6.85,tp,167.0,51.3,72.0,9775.0,545.0,1929.0,5.07,0.01,73,70919.4,70972.64,70987.67,68.27,0.01,0.01,False,Down,tp,False,0.98,0.34
2026-03-05 23:44:46,18:44:46,"Bitcoin Up or Down - March 5, 6:40PM-6:45PM ET",buy,Down,0.74,0.97,6.22,tp,179.0,61.7,113.3,6155.0,669.0,1218.0,5.05,0.04,74,70965.14,70854.6,70929.45,35.69,0.0141,0.04,False,Up,tp,False,0.44,0.97
2026-03-05 23:50:06,18:50:06,"Bitcoin Up or Down - March 5, 6:45PM-6:50PM ET",skip-no-leader,,0.0,0.0,0.0,skipped-no-leader,0.0,0,0,0.0,0.0,0.0,0,0.0,0,70906.98,0.0,70842.51,64.47,0.0122,0.02,False,Down,tp,False,0.55,0.98
2026-03-05 23:55:04,18:55:04,"Bitcoin Up or Down - March 5, 6:50PM-6:55PM ET",skip-no-leader,,0.0,0.0,0.0,skipped-no-leader,0.0,0,0,0.0,0.0,0.0,0,0.0,0,70842.51,0.0,70832.99,9.52,0.0148,0.05,False,Down,tp,False,0.84,0.57
2026-03-06 00:00:03,19:00:03,"Bitcoin Up or Down - March 5, 6:55PM-7:00PM ET",skip-choppy,,0.0,0.0,0.0,skipped-choppy,0.0,0,0,0.0,0.0,0.0,0,0.0,0,70832.99,0.0,70899.44,66.45,0.0148,0.03,True,Down,tp,True,0.92,0.64
2026-03-06 00:05:03,19:05:03,"Bitcoin Up or Down - March 5, 7:00PM-7:05PM ET",skip-choppy,,0.0,0.0,0.0,skipped-choppy,0.0,0,0,0.0,0.0,0.0,0,0.0,0,70899.44,0.0,70866.56,32.88,0.0135,0.03,False,Down,tp,True,0.89,0.66
2026-03-06 00:10:02,19:10:02,"Bitcoin Up or Down - March 5, 7:05PM-7:10PM ET",skip-choppy,,0.0,0.0,0.0,skipped-choppy,0.0,0,0,0.0,0.0,0.0,0,0.0,0,70866.56,0.0,70877.11,10.55,0.0143,0.03,True,Down,tp,True,0.69,0.68
2026-03-06 00:13:28,19:13:28,"Bitcoin Up or Down - March 5, 7:10PM-7:15PM ET",buy,Up,0.8,0.97,4.25,tp,174.0,72.1,103.1,6813.0,1978.0,945.0,7.21,0.01,80,70877.11,70984.61,71033.72,156.61,0.0113,0.02,False,Down,tp,False,0.97,0.5
2026-03-06 00:19:39,19:19:39,"Bitcoin Up or Down - March 5, 7:15PM-7:20PM ET",buy,Down,0.8,0.28,-13.0,sl,82.0,103.3,216.9,4219.0,1124.0,787.0,5.36,0.01,77,71018.3,70920.54,71012.97,5.33,0.0136,0.03,True,Up,tp,True,0.71,0.8
2026-03-06 00:24:59,19:24:59,"Bitcoin Up or Down - March 5, 7:20PM-7:25PM ET",buy,Down,0.77,0.0,-20.0,resolved-loss,166.0,61.6,133.9,7896.0,1900.0,988.0,7.99,0.01,77,71008.99,70934.82,71033.9,24.91,0.0171,0.15,True,Down,sl,True,0.74,0.77
2026-03-06 00:29:17,19:29:17,"Bitcoin Up or Down - March 5, 7:25PM-7:30PM ET",buy,Down,0.81,0.98,4.2,tp,177.0,51.3,72.0,7844.0,2819.0,1072.0,7.32,0.01,81,71016.09,70900.9,70919.0,97.09,0.0125,0.02,False,Down,resolved-loss,False,0.35,0.98
2026-03-06 00:35:07,19:35:07,"Bitcoin Up or Down - March 5, 7:30PM-7:35PM ET",skip-choppy,,0.0,0.0,0.0,skipped-choppy,0.0,0,0,0.0,0.0,0.0,0,0.0,0,70916.59,0.0,70942.49,25.9,0.0142,0.04,False,Down,tp,True,0.91,0.62
2026-03-06 00:40:06,19:40:06,"Bitcoin Up or Down - March 5, 7:35PM-7:40PM ET",skip-choppy,,0.0,0.0,0.0,skipped-choppy,0.0,0,0,0.0,0.0,0.0,0,0.0,0,70942.49,0.0,70934.75,7.74,0.0126,0.02,False,Down,tp,True,0.97,0.79
2026-03-06 00:44:14,19:44:14,"Bitcoin Up or Down - March 5, 7:40PM-7:45PM ET",buy,Down,0.71,0.27,-12.39,sl,159.0,123.6,133.9,6847.0,348.0,997.0,6.87,0.01,71,70934.75,70933.58,70964.19,29.44,0.0111,0.02,False,Down,tp,True,0.7,0.74
2026-03-06 00:55:03,19:55:03,"Bitcoin Up or Down - March 5, 7:50PM-7:55PM ET",skip-choppy,,0.0,0.0,0.0,skipped-choppy,0.0,0,0,0.0,0.0,0.0,0,0.0,0,70936.55,0.0,70950.66,14.11,0.0117,0.03,False,Down,sl,True,0.95,0.7
2026-03-06 01:00:02,20:00:02,"Bitcoin Up or Down - March 5, 7:55PM-8:00PM ET",skip-no-leader,,0.0,0.0,0.0,skipped-no-leader,0.0,0,0,0.0,0.0,0.0,0,0.0,0,70950.66,0.0,70983.22,32.56,0.0165,0.04,True,Down,sl,False,0.88,0.55
2026-03-06 01:05:02,20:05:02,"Bitcoin Up or Down - March 5, 8:00PM-8:05PM ET",skip-choppy,,0.0,0.0,0.0,skipped-choppy,0.0,0,0,0.0,0.0,0.0,0,0.0,0,70983.22,0.0,70912.17,71.05,0.0135,0.03,True,Down,sl,True,0.72,0.97
2026-03-06 01:10:00,20:10:00,"Bitcoin Up or Down - March 5, 8:05PM-8:10PM ET",skip-no-leader,,0.0,0.0,0.0,skipped-no-leader,0.0,0,0,0.0,0.0,0.0,0,0.0,0,70912.17,0.0,70917.06,4.89,0.0126,0.04,False,Down,sl,False,0.53,0.83
2026-03-06 01:15:10,20:15:10,"Bitcoin Up or Down - March 5, 8:10PM-8:15PM ET",skip-choppy,,0.0,0.0,0.0,skipped-choppy,0.0,0,0,0.0,0.0,0.0,0,0.0,0,70917.06,0.0,70767.5,149.56,0.0142,0.03,False,Down,sl,True,0.6,0.99
2026-03-06 01:19:48,20:19:48,"Bitcoin Up or Down - March 5, 8:15PM-8:20PM ET",buy,Up,0.72,0.99,7.5,tp,135.0,51.4,51.4,5790.0,172.0,1328.0,4.36,0.01,72,70767.5,70849.99,70867.14,99.64,0.0126,0.03,False,Down,sl,False,0.99,0.46
2026-03-06 01:25:08,20:25:08,"Bitcoin Up or Down - March 5, 8:20PM-8:25PM ET",skip-choppy,,0.0,0.0,0.0,skipped-choppy,0.0,0,0,0.0,0.0,0.0,0,0.0,0,70856.94,0.0,70840.75,16.19,0.0121,0.03,True,Up,tp,True,0.64,0.97
2026-03-06 01:30:07,20:30:07,"Bitcoin Up or Down - March 5, 8:25PM-8:30PM ET",skip-no-leader,,0.0,0.0,0.0,skipped-no-leader,0.0,0,0,0.0,0.0,0.0,0,0.0,0,70840.75,0.0,70487.13,353.62,0.0052,0.03,False,Up,tp,False,0.25,0.99
2026-03-06 01:35:06,20:35:06,"Bitcoin Up or Down - March 5, 8:30PM-8:35PM ET",skip-no-leader,,0.0,0.0,0.0,skipped-no-leader,0.0,0,0,0.0,0.0,0.0,0,0.0,0,70487.13,0.0,70944.73,457.6,0.0065,0.02,False,Up,tp,False,1.0,0.11
2026-03-06 01:38:11,20:38:11,"Bitcoin Up or Down - March 5, 8:35PM-8:40PM ET",buy,Up,0.72,0.94,6.11,tp,170.0,123.5,123.5,7393.0,1299.0,1459.0,5.07,0.01,72,70944.73,70943.58,70988.2,43.47,0.0115,0.02,False,Up,tp,False,0.94,0.53
2026-03-06 01:42:59,20:42:59,"Bitcoin Up or Down - March 5, 8:40PM-8:45PM ET",buy,Up,0.71,0.94,6.48,tp,172.0,61.6,61.6,8505.0,476.0,2079.0,4.09,0.01,71,71029.98,71086.65,71147.43,117.45,0.01,0.01,False,Up,tp,False,0.94,0.3
2026-03-06 01:50:02,20:50:02,"Bitcoin Up or Down - March 5, 8:45PM-8:50PM ET",skip-choppy,,0.0,0.0,0.0,skipped-choppy,0.0,0,0,0.0,0.0,0.0,0,0.0,0,71187.39,0.0,71174.92,12.47,0.0126,0.03,False,Up,tp,True,0.84,0.89
2026-03-06 01:54:09,20:54:09,"Bitcoin Up or Down - March 5, 8:50PM-8:55PM ET",buy,Up,0.85,0.96,2.59,tp,174.0,102.9,113.2,10374.0,3988.0,764.0,13.58,0.01,85,71174.92,71275.03,71237.31,62.39,0.0116,0.02,False,Up,tp,False,0.96,0.58
2026-03-06 01:59:29,20:59:29,"Bitcoin Up or Down - March 5, 8:55PM-9:00PM ET",buy,Up,0.76,0.97,5.53,tp,165.0,61.6,82.2,8472.0,2486.0,1223.0,6.92,0.01,76,71204.07,71259.75,71269.9,65.83,0.0129,0.03,False,Up,tp,False,0.97,0.37
2026-03-06 02:03:26,21:03:26,"Bitcoin Up or Down - March 5, 9:00PM-9:05PM ET",buy,Down,0.81,0.25,-13.83,sl,177.0,51.3,102.9,8644.0,3707.0,1028.0,8.41,0.01,81,71218.37,71186.0,71296.93,78.56,0.0113,0.02,False,Up,tp,True,0.74,0.85
2026-03-06 02:10:08,21:10:08,"Bitcoin Up or Down - March 5, 9:05PM-9:10PM ET",skip-choppy,,0.0,0.0,0.0,skipped-choppy,0.0,0,0,0.0,0.0,0.0,0,0.0,0,71200.0,0.0,71258.57,58.57,0.0108,0.03,False,Down,sl,True,0.99,0.63
